DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1491750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8803,,,,,,,,,,,,,0.09606377159268184,0.13829340336906787,1.0,1.0,9.3,,20.200000000000003,,,,,189.26,34.2314,,65.6841,,34.6258,1039.01,,24.15005,,-131.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491750600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.30735,,,,,,,,,,,,,0.020783233016483035,,,,15.0,,31.2,,,,,,34.7333,,56.9632,,34.796499999999995,1049.06,,24.1568,,-124.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491751200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8803,,,,,,,,,,,,,0.0901486494617214,0.020783233016483035,1.0,1.0,12.0,,24.2,,,,,190.393,34.67955,,65.6841,,34.8047,1034.155,,24.205,,-128.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491751800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.086,,,,,,,,,,,,,0.005161437976095816,0.0901486494617214,1.0,1.0,9.5,,19.1,,,,,189.164,34.769,,65.34049999999999,,34.8597,1034.155,,24.23885,,-127.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491752400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9101,,,,,,,,,,,,,0.0054878695473268265,,,,15.2,,30.1,,,,,,34.8597,,56.9632,,35.2258,1049.06,,24.5615,,-146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491753000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0737,,,,,,,,,,,,,0.029917261205244954,0.0054878695473268265,1.0,1.0,5.8,,11.5,,,,,190.001,34.86785,,65.34049999999999,,35.1558,1035.19,,24.54515,,-127.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491753600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2915,,,,,,,,,,,,,-0.2757368116779142,,,,4.7,,35.4,,,,,,34.8597,,44.019,,33.70715,1041.7649999999999,,24.579349999999998,,-122.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491754200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2915,,,,,,,,,,,,,0.6357184271236457,-0.2757368116779142,1.0,1.0,48.4,,68.0,,,,,188.631,32.735,,82.8082,,32.461749999999995,994.9895,,24.6916,,-156.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491754800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.656,,,,,,,,,,,,,0.06514897143069617,0.6357184271236457,1.0,1.0,5.5,,11.6,,,,,190.236,33.32875,,61.614850000000004,,32.735,1008.73,,24.786,,-137.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491755400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0737,,,,,,,,,,,,,-0.01950654465671018,0.06514897143069617,1.0,1.0,3.7,,8.100000000000001,,,,,189.479,34.2355,,41.69085,,33.9225,1005.2049999999999,,24.659350000000003,,-114.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491756000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.656,,,,,,,,,,,,,0.009385891971508081,,,,5.5,,11.1,,,,,,33.32875,,30.11235,,34.3835,971.119,,24.786,,-114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491756600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.43965,,,,,,,,,,,,,0.03484573752863816,0.009385891971508081,1.0,1.0,9.5,,18.8,,,,,189.277,33.9225,,40.4215,,35.027249999999995,1008.73,,24.798,,-117.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491757200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6465,,,,,,,,,,,,,-0.13054374739493316,0.03484573752863816,1.0,1.0,3.0,,6.2,,,,,188.95,34.8445,,40.4215,,35.2067,989.9245000000001,,24.80635,,-110.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491757800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2233,,,,,,,,,,,,,0.4443949107421925,-0.13054374739493316,1.0,1.0,23.9,,46.5,,,,,189.11,34.870599999999996,,30.11235,,35.2067,986.3995,,24.792,,-109.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491758400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2233,,,,,,,,,,,,,0.0015874584139296951,0.4443949107421925,1.0,1.0,5.7,,12.100000000000001,,,,,190.061,35.0517,,19.96935,,35.2067,989.9245000000001,,24.80635,,-109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491759000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4349,,,,,,,,,,,,,-0.011011284300439695,,,,2.1,,4.4,,,,,,35.208349999999996,,10.2356,,35.6993,989.9245000000001,,24.8166,,-102.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491759600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.65125,,,,,,,,,,,,,0.004084701766954687,-0.011011284300439695,1.0,1.0,3.5,,6.5,,,,,189.025,35.4486,,6.595000000000001,,35.69325,989.9245000000001,,24.80635,,-94.44999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491760200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6465,,,,,,,,,,,,,0.0012738756161454192,0.004084701766954687,1.0,1.0,4.5,,9.5,,,,,189.321,35.616699999999994,,16.32875,,35.6993,989.9245000000001,,24.80635,,-98.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491760800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.02535,,,,,,,,,,,,,0.04083798644729524,,,,2.3,,3.8,,,,,,35.6872,,12.522,,34.723749999999995,1013.6500000000001,,24.79725,,-93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491761400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4042,,,,,,,,,,,,,3.250563512287326E-4,,,,2.6,,5.4,,,,,,35.6872,,12.522,,32.25,1018.57,,24.798,,-93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491762000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.611,,,,,,,,,,,,,4.212361367959995E-4,3.250563512287326E-4,1.0,1.0,1.9,,4.0,,,,,189.1,34.723749999999995,,15.268149999999999,,33.7205,1032.7849999999999,,24.795,,-93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491762600,1.0,59.0738,36.5362,216.716,,,,2.84783,0.4015818234034232,1.49883,,,,,,,,,,,,,,,,,,,,,,44.6788,69.8342,,,,,52.0878,,,,,9.2513,,0.3211097659402744,0.04361364903485681,,,,5.6,9.6,9.6,-105.5,1151.57,,,,33.7539,33.7475,20.2719,216.716,32.99875,1032.7849999999999,1151.57,24.79485,24.4962,-93.5,-105.5,33.7475,,,,,,0.4015818234034232,,,,,,,,,0.11719575729408381,0.11719575729408381,,,,,,24.4962,,,-105.5,,,0.11719575729408381,24.4962,,,33.7475,72.6207,4.956,,189.263,62.9065,,-97.67975653790819,,,,,,,,37.22091592402394,,0.11719575729408381,,,,,,,,0.4015818234034232,,,0.8632682270777826,,,,,,,,0.5081363574620701
1491763200,1.0,61.004,36.4978,501.588,73.2592,36.758232157731776,59.32020687634298,1.9415,0.4015818234034232,4.18183,2.683,0.0,-0.035000000000003695,0.0,0.2834000000000003,0.0,1.9301999999999992,0.0,3.0607999999999933,0.0,-0.7357000000000014,0.0,192.68000000000006,0.0,-1.7612000000000023,1.8729999999999993,0.0,0.0,36.5362,-0.038400000000002876,0.0,44.6438,70.348,,,,,52.3712,-0.9063300000000001,0.0,0.6385000000000076,0.0,8.2258,102.56606927262764,0.07491008932493777,0.305422358993507,0.04361364903485681,1.0,1.0,8.4,17.3,17.3,-147.5,1344.25,-42.0,0.0,189.263,32.99875,32.8669,119.62275000000001,359.15200000000004,32.8669,1039.77,1247.9099999999999,24.79485,24.12835,-99.55,-147.5,32.8669,0.5108397956030349,0.9783204087939301,0.740024862133391,0.740024862133391,0.32004090128737,0.35175083705535576,0.32004090128737,0.4380256981836408,0.4380256981836408,0.9724234732134703,0.9724234732134703,0.18162142204353732,0.18162142204353732,0.9941575321998763,0.005383467211698477,0.11719575729408381,0.28788389315911667,6.829,73.2592,31.9863,31.9863,23.7605,59.0738,36.5362,-126.5,0.740024862133391,0.9783204087939301,0.005383467211698477,23.7605,284.872,0.0,31.9863,73.2592,6.829,59.0738,189.753,65.9673,36.758232157731776,-112.36836753039904,59.32020687634298,63.98919809173004,52.815506699188006,45.51646669625223,61.85057200556806,489.03892247907515,1.9273929603506785,37.386779070614686,0.28788389315911667,0.005383467211698477,0.9941575321998763,0.9724234732134703,0.32004090128737,0.4380256981836408,0.18162142204353732,0.740024862133391,0.5108397956030349,0.35175083705535576,,0.34716191015006054,0.4142469540177389,1.152419447547385,1.021702277105385,0.5198307584460142,0.45231155585815197,1.2813462398507915,0.9830615092611399,1.0469841888368188,0.7088463327765747
1491763800,1.0,61.7268,36.3527,459.776,73.6908,36.717085830828,61.54208533976394,1.94983,0.4015818234034232,6.39,2.20817,0.0,0.1968999999999994,0.0,0.38279999999999603,0.0,0.7227999999999994,0.0,0.7295000000000016,0.0,-0.0987000000000009,0.0,-36.210000000000036,0.0,0.026499999999998636,-0.1819999999999995,0.0,0.0,36.4978,-0.14509999999999934,0.0,44.8407,70.8618,,,,,52.754,0.008329999999999949,0.0,0.4315999999999889,0.0,8.350999999999999,101.93059899325182,0.06924010831954265,0.332825572155855,0.305422358993507,1.0,1.0,6.3,12.2,12.2,-145.9,1308.04,1.5999999999999943,0.0,189.753,32.25,32.5822,216.716,392.69333333333327,32.0128,1042.225,1267.9533333333331,24.76135,23.97283333333333,-105.5,-145.9,32.5822,0.4861319271856031,0.9783204087939301,0.6807921829563905,0.740024862133391,0.5751169268887174,0.3245235815855968,0.5751169268887174,0.4466582032510495,0.4466582032510495,0.9704052105335104,0.9724234732134703,0.33257946244710235,0.33257946244710235,0.9941575321998763,0.003316497105012596,0.11719575729408381,0.28788389315911667,6.647,73.475,32.0128,32.0128,23.6618,61.004,36.4978,-132.96666666666664,0.740024862133391,0.9722638543712062,0.003316497105012596,23.6618,-41.81200000000001,0.0,32.0128,73.6908,6.647,61.004,189.785,66.6968,36.717085830828,-101.51763931553313,61.54208533976394,64.64639199597029,52.83545704062607,45.66401818618655,62.17003690309909,451.0676916854367,1.9475929314875582,37.355939827918135,0.15409252169036589,0.003316497105012596,0.6305872703387883,0.9704052105335104,0.5751169268887174,0.4466582032510495,0.33257946244710235,0.6807921829563905,0.4861319271856031,0.3245235815855968,,0.3072187072560834,0.509985958121587,0.893909803680699,1.0903024922023528,0.7896040923271483,0.7234521274291235,1.119946247471054,1.0521464822574615,0.6165295711029471,0.588153503143346
1491764400,1.0,61.862,36.3775,377.07,73.9173,36.56130236635926,62.060225972603895,1.965,0.3891240768164063,0.850333,-5.539667,0.0,0.1255999999999986,0.0,0.2588000000000008,0.0,0.13520000000000465,0.0,0.022900000000007026,0.0,-0.07179999999999964,0.0,-78.33999999999992,0.0,0.05250000000000199,-0.41783000000000037,0.0,0.0,36.3527,0.024799999999999045,0.0,44.9663,72.6207,,,,,53.0128,0.015170000000000128,0.0,0.22650000000000148,0.0,8.4753,101.89044412782292,0.06020962664367805,0.29829896642233356,0.332825572155855,1.0,1.0,10.1,20.0,20.0,-151.6,1229.7,-5.699999999999989,0.0,189.785,32.0653,32.452975,377.07,388.7875,32.0128,1100.76,1258.3899999999999,24.61285,23.877125000000003,-145.9,-151.6,32.02146666666667,0.333397342973397,0.9783204087939301,0.6790395224315983,0.740024862133391,0.7105072782941773,0.33488510817192235,0.7105072782941773,0.5200765849502587,0.5200765849502587,0.9673124897651517,0.9724234732134703,0.403396270410298,0.403396270410298,0.9941575321998763,0.00560695076560657,0.0892985556619645,0.4143623257759062,6.22917,73.62243333333333,32.0653,,23.59,61.7268,36.3527,-137.625,0.740024862133391,0.666794685946794,0.00560695076560657,23.59,-82.70600000000002,0.0,32.0653,73.9173,6.22917,61.7268,188.871,66.7197,36.56130236635926,-117.49892681455293,62.060225972603895,64.74281655790149,52.82077129624956,45.54857678394144,62.12377871138277,370.0739585813962,2.0122694427010437,37.33336382169965,0.4143623257759062,0.00560695076560657,0.42049667789279704,0.9673124897651517,0.7105072782941773,0.5200765849502587,0.403396270410298,0.6790395224315983,0.333397342973397,0.33488510817192235,,0.17117992297668044,0.17087554779425987,0.3362023296280443,0.9440451209467922,0.8334667585399169,0.6848143439686474,1.0827039270657122,0.4852825837282032,0.2550481341067538,0.6661337489979249
1491765000,1.0,62.8082,36.4177,603.472,,,,1.747,0.38991028629606705,-6.7875,,,,,,,,,,,,,,,,,,,,,,45.0098,72.93995000000001,,,,,53.2537,,,,,8.0945,,0.09099099579803908,0.3392728246935547,,,,7.2,13.8,13.8,-134.6,1422.91,,,,31.99955,32.355199999999996,480.682,445.388,31.8435,1100.76,1306.6924999999999,24.61285,23.874550000000003,-140.25,-134.6,31.8435,,,,,,0.35489567497399854,,,,,,,,,0.007507239709484282,0.08977362789793393,,,,,,23.5797,,,-133.375,,,0.007507239709484282,23.5797,,,31.6742,73.9252,7.4965,,189.265,67.6543,,-104.7251452421292,,,,,,,,37.29062460680553,,0.007507239709484282,,,,,,,,0.35489567497399854,,,0.42343893316221703,,,,,,,,0.7177315162344182
1491765600,1.0,63.574,36.4,883.232,74.6552,36.61884439665367,62.626627603344495,1.76967,0.38436222291374345,-1.03617,5.751329999999999,0.0,0.21350000000000335,0.0,0.25909999999999656,0.0,0.7657999999999987,0.0,2.4551999999999907,0.0,-0.079699999999999,0.0,194.67999999999984,0.0,0.10849999999999937,0.8975,0.0,0.0,36.4177,-0.017700000000004934,0.0,45.2233,73.2592,,,,,53.5128,0.022669999999999968,0.0,0.7299999999999898,0.0,8.282699999999998,98.57979568455904,0.044950798189182746,0.29665172308359977,0.3392728246935547,1.0,1.0,5.0,10.4,10.4,-117.6,1617.59,17.0,0.0,189.265,31.9863,32.2407,501.588,532.9567999999999,31.72845,1151.57,1368.872,24.4962,23.799640000000004,-134.6,-117.6,31.72845,0.14076273913990112,0.9783204087939301,0.36070637063023264,0.740024862133391,0.7514741690424981,0.36714262242406376,0.7514741690424981,0.19126011810281923,0.4466582032510495,0.9993122264575897,0.9993122264575897,0.887333860531701,0.887333860531701,0.9941575321998763,0.012417067935442635,0.06480641261476322,0.35019267013622457,8.394,73.86839999999998,31.7827,31.7827,23.5,62.8082,36.4177,-130.22,0.740024862133391,0.28152547827980223,0.012417067935442635,23.5,279.76,0.0,31.7827,74.6552,8.394,62.8082,189.146,70.1095,36.61884439665367,-97.37940961702526,62.626627603344495,66.93880070279442,53.18173665910412,47.338525704136764,62.635452751695695,895.9564116223302,1.9250409665039907,37.19846844388138,0.35019267013622457,0.012417067935442635,0.928910797965942,0.9993122264575897,0.7514741690424981,0.19126011810281923,0.887333860531701,0.36070637063023264,0.14076273913990112,0.36714262242406376,,0.41792487993959854,0.6367939489135868,0.5063173126638078,1.7302898213168418,0.6649726985834218,0.5353415462159329,1.784890816444686,0.675901035271247,1.1089105505278163,0.4407977837232879
1491766200,1.0,62.3445,36.3887,631.169,74.944,36.59782875172273,63.00596613709572,1.80167,0.37575242266890363,-3.47583,-2.43966,0.0,0.4041999999999959,0.0,0.47469999999999857,0.0,-1.2295000000000016,0.0,-0.10329999999999018,0.0,-0.026499999999998636,0.0,-165.74,0.0,0.14910000000000068,-0.8944999999999999,0.0,0.0,36.4,-0.011299999999998533,0.0,45.6275,73.6908,,,,,53.9875,0.03200000000000003,0.0,0.28880000000000905,0.0,8.458299999999998,98.03328488877364,0.06114874324954996,0.3126110244464563,0.29665172308359977,1.0,1.0,7.0,14.0,14.0,-131.6,1451.85,-14.0,0.0,189.146,31.9318,31.877560000000003,603.472,615.8474000000001,31.7827,1308.04,1382.7016666666664,23.7605,23.745283333333333,-134.6,-131.6,31.796233333333333,0.16552280438227493,0.9768062701882492,0.3678056710489117,0.7252166923391409,0.8274116417874537,0.35891865555671776,0.8084272736012148,0.1508693896019104,0.4445000769841973,0.9993015665175337,0.9993095614725757,0.40188796459942877,0.765972386548633,0.9778458486413928,0.008498493932435658,0.03861174027510293,0.35880918171886755,7.4995,74.1373,31.9318,31.9318,23.4735,63.574,36.4,-135.44000000000003,0.7252166923391409,0.33104560876454986,0.008498493932435658,23.4735,-252.063,0.0,31.9318,74.944,7.4995,63.574,189.57,70.0062,36.59782875172273,-104.93020551501883,63.00596613709572,66.91031158792524,53.344004419691,48.32990510993399,62.599691871167124,643.8313280189583,1.93331928675317,37.22094444656359,0.3616813522464152,0.008498493932435658,0.18650335929188117,0.9993015665175337,0.8274116417874537,0.1508693896019104,0.40188796459942877,0.3678056710489117,0.16552280438227493,0.35891865555671776,,0.31369495188327956,0.4003590018948813,1.104812128826993,0.9971816045966914,0.31991894655430547,0.8044925036687605,1.9475815517616804,0.7746518083543211,0.6500013871157899,0.8866990788317375
1491767400,1.0,61.534,36.2973,630.462,,,,1.966,0.36508663070722724,6.2665,,,,,,,,,,,,,,,,,,,,,,46.103,73.92125,,,,,54.7545,,,,,8.645200000000003,,0.0722294723837031,0.30488389243637043,,,,7.2,14.3,14.3,-154.3,1449.21,,,,31.9277,31.87634,630.462,625.081,31.92975,1326.145,1371.8899999999999,23.6259,23.668025,-134.6,-154.3,31.92975,,,,,,0.34478750978206124,,,,,,,,,0.0025434181732920907,0.01143742443469089,,,,,,23.2825,,,-137.94000000000003,,,0.0025434181732920907,23.2825,,,31.9277,75.4172,7.33317,,188.614,69.313,,-105.17317217739799,,,,,,,,37.19074740889003,,0.0025434181732920907,,,,,,,,0.34478750978206124,,,0.5159867339827043,,,,,,,,0.8628091850438295
1491768000,1.0,61.8657,36.1222,688.985,75.3363,36.50366955893653,61.987563970427956,1.85017,0.3630306389903908,1.80917,-4.45733,0.0,0.18599999999999994,0.0,0.2907999999999973,0.0,0.3316999999999979,0.0,-0.31100000000000705,0.0,-0.09819999999999851,0.0,34.200000000000045,0.0,-0.25970000000000226,0.3216599999999996,0.0,0.0,36.2973,-0.17510000000000048,0.0,46.289,74.2902,,,,,55.0453,-0.11582999999999988,0.0,-0.08089999999999975,0.0,8.483699999999999,99.04590036466985,0.10144248794551938,0.29081451412020515,0.30488389243637043,1.0,1.0,7.4,15.2,15.2,-142.8,1483.41,11.5,0.0,188.614,31.7827,31.79688,631.169,687.464,31.79785,1383.58,1384.281111111111,23.58485,23.614277777777776,-134.6,-142.8,31.79785,0.19284632011618422,0.9737779929768872,0.45800746367838585,0.6956003527506407,0.9550226746896311,0.32365970333581917,0.8593144000129981,0.13207163504326908,0.46501279867585177,0.97001641380357,0.9993042315025477,0.23741101246666937,0.5243806679406487,0.9452224815244256,0.005216107300307142,0.010457780933939146,0.37485159562878795,7.65483,74.30046666666667,31.668,31.668,23.1843,61.534,36.2973,-136.18000000000004,0.6956003527506407,0.38569264023236843,0.005216107300307142,23.1843,58.523000000000025,0.0,31.668,75.3363,7.65483,61.534,189.163,69.002,36.50366955893653,-106.85569245944782,61.987563970427956,67.30556173624058,53.59231820455942,49.42437505506644,62.54919174190563,695.62192626174,1.966540758880369,37.13605928356779,0.14088507009491416,0.005216107300307142,0.45983602423860864,0.97001641380357,0.9550226746896311,0.13207163504326908,0.23741101246666937,0.45800746367838585,0.19284632011618422,0.32365970333581917,,0.38359332017450865,0.5667733067446373,0.36403833495539895,1.318596943461435,0.7791886901492843,0.9358142442657829,1.8371381067534582,0.8417749534253349,0.9170188500039749,0.752648022153576
1491769200,1.0,62.7633,36.0917,815.953,,,,1.95733,0.36508663070722724,2.96517,,,,,,,,,,,,,,,,,,,,,,46.3033,74.6552,,,,,55.2238,,,,,8.566500000000001,,0.08784349580679741,0.3203704432634065,,,,8.6,18.1,18.1,-132.7,1569.81,,,,31.73925,31.73925,723.5609999999999,723.5609999999999,31.5467,1383.58,1386.965,23.58485,23.6302375,-132.14999999999998,-132.7,31.5467,,,,,,0.32371518653795844,,,,,,,,,0.011065516015495092,0.01207917995545575,,,,,,22.9802,,,-132.14999999999998,,,0.011065516015495092,22.9802,,,31.5467,75.8623,7.9295,,189.366,70.2192,,-112.42863077826826,,,,,,,,37.10085477199958,,0.011065516015495092,,,,,,,,0.32371518653795844,,,0.7243978547186362,,,,,,,,0.6144373075558097
1491769800,1.0,61.6035,36.0503,454.235,75.8373,36.29231228049799,62.60349249619607,1.95,0.35590142011967835,9.614,6.64883,0.0,0.12140000000000128,0.0,0.1594000000000051,0.0,-1.1598000000000042,0.0,-1.5388999999999982,0.0,-1.3828999999999994,0.0,-265.47,0.0,0.17299999999999827,-1.2439999999999998,0.0,0.0,36.0917,-0.04140000000000299,0.0,46.4247,75.3363,,,,,55.3832,-0.007330000000000059,0.0,-0.025000000000005684,0.0,10.122399999999999,95.1452089928887,0.15416199237155037,0.3035662351405964,0.3203704432634065,1.0,1.0,12.1,23.2,23.2,-152.8,1304.34,-20.100000000000023,0.0,189.366,31.693849999999998,31.715525,659.7235000000001,647.40875,31.633200000000002,1436.06,1418.1109999999999,23.48675,23.260980000000004,-147.8,-152.8,31.633200000000002,0.5523347990702583,0.9722638543712062,0.22524801916702938,0.6807921829563905,0.9652430352752066,0.3390043632233098,0.9550226746896311,0.205608922043926,0.4466582032510495,0.9732463683765575,0.9993015665175337,0.12245110382549937,0.403396270410298,0.928910797965942,0.005838279915004449,0.009140249453200517,0.3616813522464152,6.6855,75.19319999999999,31.7197,31.7197,21.5973,62.7633,36.0917,-145.65,0.6807921829563905,0.8953304018594834,0.005838279915004449,21.5973,-361.71799999999996,0.0,31.7197,75.8373,6.6855,62.7633,188.936,68.6803,36.29231228049799,-119.86419722935727,62.60349249619607,66.75328090543586,53.760792114779946,48.73502033577389,62.56442904359288,477.41237294875276,1.9242798561845293,36.9696224684205,0.3155739366955868,0.005838279915004449,0.06886677725814877,0.9732463683765575,0.9652430352752066,0.205608922043926,0.12245110382549937,0.22524801916702938,0.5523347990702583,0.3390043632233098,99.99994343643593,0.19349726701771527,0.40223283610000604,0.9111676609622331,1.046504034013566,0.4576242528541693,0.566312435791118,1.4705227648802643,0.6872323168063685,0.9128689604340693,0.5635777738886643
1491770400,1.0,62.3578,36.0077,338.41,75.6667,36.28515071547743,62.01345798018254,2.06417,0.3598022156610558,-2.37883,-11.992830000000001,0.0,-0.18189999999999884,0.0,-0.05640000000000356,0.0,0.7543000000000006,0.0,-1.3498000000000019,0.0,-0.12359999999999971,0.0,-115.47000000000003,0.0,-0.7117000000000004,-0.6693300000000004,0.0,0.0,36.0503,-0.04260000000000019,0.0,46.2428,75.4172,,,,,55.3268,0.11416999999999988,0.0,-0.1705999999999932,0.0,9.534299999999998,96.60269297232642,0.1861765874302089,0.23957796997648384,0.3035662351405964,1.0,1.0,10.1,20.299999999999997,20.299999999999997,-150.5,1188.87,2.3000000000000114,0.0,188.936,31.668,31.574020000000004,630.462,585.609,31.5467,1436.06,1402.573,23.378,23.032300000000003,-150.5,-150.5,31.424799999999998,0.5892735667452033,0.8953304018594834,0.3324355231615198,0.6790395224315983,0.9714244629171712,0.36245289597406993,0.9652430352752066,0.3131598220412628,0.4466582032510495,0.8841500474592456,0.9993015665175337,0.3939690583944866,0.403396270410298,0.6925461543560141,0.004877161228593828,0.009140249453200517,0.3616813522464152,6.01617,75.2879,31.008,,21.4737,61.6035,36.0503,-146.62000000000003,0.6790395224315983,0.8214528665095935,0.004877161228593828,21.4737,-115.82499999999999,0.0,31.008,75.6667,6.01617,61.6035,189.666,67.3305,36.28515071547743,-113.88198202391254,62.01345798018254,66.33721239719722,53.54075668238871,47.66892409377686,62.62493296941747,350.3111451530069,2.029485944229724,36.82045060048729,0.24405594393472332,0.004877161228593828,0.6925461543560141,0.8841500474592456,0.9714244629171712,0.3131598220412628,0.3939690583944866,0.3324355231615198,0.5892735667452033,0.36245289597406993,99.99994343643593,0.6584716680660122,0.2085814551998565,0.7481051706767639,1.1401832566464052,0.6379509124691023,0.6996519787707223,0.9514102935116405,0.6807721891861809,0.8129245304550389,0.8827629913518146
