DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES6,RES7,RES8,SYM157,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC6,UNC7,UNC8
1491669000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6617,,,,,,,,,-0.002948659650255181,0.08683438756919958,1.0,1.0,7.2,,15.0,,,,,189.477,34.764250000000004,,35.739914999999996,,34.764250000000004,1042.35,,23.57645,,-120.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491669600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6617,,,,,,,,,0.0032943859877447162,-0.002948659650255181,1.0,1.0,6.9,,14.2,,,,,189.217,34.9523,,56.4468,,34.9523,1046.76,,23.5543,,-118.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491670200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4895,,,,,,,,,0.01860674634474146,0.0032943859877447162,1.0,1.0,6.7,,12.600000000000001,,,,,188.468,34.819500000000005,,56.343,,34.9523,1035.225,,23.5246,,-117.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491670800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0731,,,,,,,,,-0.00744425888955881,,,,5.1,,11.2,,,,,,34.764250000000004,,33.171235,,33.071,1046.76,,23.6322,,-117.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491671400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.069,,,,,,,,,0.03153967869688995,-0.00744425888955881,1.0,1.0,6.5,,10.9,,,,,189.014,34.5762,,56.4468,,32.18405,1037.18,,23.6322,,-116.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491672000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27674999999999,,,,,,,,,0.0014516230971378552,0.03153967869688995,1.0,1.0,4.5,,11.3,,,,,189.326,34.557,,50.0922,,33.4123,1041.97,,23.5961,,-111.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491672600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4845,,,,,,,,,-0.010346039282838707,0.0014516230971378552,1.0,1.0,3.3,,6.4,,,,,189.236,33.804550000000006,,53.1657,,34.1968,1034.845,,23.554250000000003,,-110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491673200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1518,,,,,,,,,0.0012322756946999576,,,,4.6,,8.6,,,,,,33.98465,,46.7007,,34.632850000000005,1046.76,,23.56,,-109.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491673800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4845,,,,,,,,,0.0021808401048240608,0.0012322756946999576,1.0,1.0,3.9,,8.0,,,,,189.385,34.557,,50.0922,,34.9536,1048.085,,23.55715,,-108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491674400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9022,,,,,,,,,0.01024427653389776,0.0021808401048240608,1.0,1.0,3.3,,7.199999999999999,,,,,189.242,34.7087,,50.0922,,35.1672,1046.76,,23.5543,,-107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7672,,,,,,,,,-0.054520860580884845,,,,2.8,,5.4,,,,,,34.557,,43.3092,,34.3735,1041.97,,23.55715,,-107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491675600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7672,,,,,,,,,-0.04587966156469598,-0.054520860580884845,1.0,1.0,2.1,,4.4,,,,,188.885,34.5411,,4.975,,34.3735,1036.4650000000001,,23.542450000000002,,-98.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491676200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1518,,,,,,,,,-0.35445979211220185,,,,2.1,,3.8,,,,,,34.3735,,-9.88133,,34.06635,1037.18,,23.5542,,-90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491676800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1518,,,,,,,,,-0.4016460174160356,-0.35445979211220185,1.0,1.0,1.3,,2.6,,,,,188.997,33.7592,,-9.88133,,33.400099999999995,1027.69,,23.4318,,-87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491678000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0723,,,,,,,,,-1.8748651697274896,,,,0.6,,35.800000000000004,,,,,,33.700500000000005,,-9.08675,,33.3414,991.076,,23.3368,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491679800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5847,,,,,,,,,,,,,0.0,,0.0,,,,,,33.041,,-7.06967,,32.4973,959.3620000000001,,23.30565,,-87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491680400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.023,,,,,,,,,,,,,0.1,,47.0,,,,,189.043,32.4973,,-6.60383,,32.31275,835.63,,23.245849999999997,,-83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491683400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5803,,,,,,,,,,,,,0.1,,47.0,,,,,,30.9922,,-6.40733,,30.9922,162.449,,23.0845,,-85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491684000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.105900000000005,,,,,,,,,,,,,0.0,,0.0,,,,,189.325,30.9105,,-6.365,,30.9105,0.0,,23.027,,-81.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491684600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.347049999999996,,,,,,,,,,,,,46.8,,46.8,,,,,,30.889200000000002,,-7.030165,,30.889200000000002,0.0,,23.027,,-90.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491685800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1138,,,,,,,,,,,,,0.0,,0.0,,,,,,30.7862,,-6.40733,,30.6787,0.0,,22.9843,,-85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491686400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1138,,,,,,,,,,,,,0.0,,0.0,,,,,189.212,30.7862,,-6.3775,,30.6371,0.0,,22.9673,,-79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491687000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8739,,,,,,,,,,,,,0.0,,0.0,,,,,189.103,30.713,,-6.32267,,30.703,0.0,,22.9673,,-77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491687600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8739,,,,,,,,,,,,,0.0,,0.0,,,,,,30.6371,,-6.305665,,30.62115,0.0,,22.9604,,-78.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491688200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.516149999999996,,,,,,,,,-59.62247661643682,,,,0.0,,0.0,,,,,188.915,30.5712,,-6.0555,,30.5393,0.0,,22.91875,,-77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491688800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.30525,,,,,,,,,,,,,0.0,,0.0,,,,,188.97,30.55525,,-6.05125,,30.2495,0.0,,22.9365,,-77.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491689400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0666,,,,,,,,,,,,,0.0,,0.0,,,,,188.993,30.3944,,-6.127835,,29.9142,0.0,,22.9401,,-77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8031,,,,,,,,,,,,,0.0,,0.0,,,,,188.947,30.081850000000003,,-6.127835,,29.5537,0.0,,22.9437,,-77.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491690600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8031,,,,,,,,,,,,,0.0,,0.0,,,,,,29.9142,,-6.20017,,29.3601,0.0,,22.91875,,-77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491691200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4937,,,,,,,,,,,,,41.5,,85.0,,,,,,29.0773,,-6.88117,,29.0773,0.0,,22.9365,,-89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491691800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2243,,,,,,,,,,,,,0.0,,0.0,,,,,189.856,29.23875,,-6.25317,,29.0773,0.0,,22.9,,-77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491692400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9403,,,,,,,,,,,,,0.0,,0.0,,,,,188.644,29.1219,,-6.25317,,28.9403,0.0,,22.9,,-76.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491693000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6963,,,,,,,,,-3.929485047809416,,,,0.0,,0.0,,,,,189.159,29.0088,,-6.21117,,28.7767,0.0,,22.9,,-77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491693600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.00575,,,,,,,,,-0.2814661190595901,,,,39.8,,42.9,,,,,,29.06905,,-2.6925850000000002,,29.0608,111.017,,22.383899999999997,,-112.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491694200,1.0,56.3083,38.1013,86.5087,58.5368,,,3.21417,0.9676589285620713,-1.84767,,,,,,,,,,,,,,,,,,,,,,41.416,57.4937,41.0647,,,,,9.112000000000002,97.10266736812068,0.148503086830894,0.006136338022956444,-0.2814661190595901,1.0,1.0,6.2,14.0,14.0,-115.3,1049.98,,,189.025,29.00055,30.1675,-5.874915,86.5087,29.0608,0.0,1049.98,22.8449,21.0555,-86.15,-115.3,30.1675,0.8208515789689776,0.3582968420620447,0.4968177657392933,0.4968177657392933,6.135694566714755E-4,0.9676589285620713,6.135694566714755E-4,0.8837682862597608,0.8837682862597608,,,,0.019731503004235706,0.019731503004235706,,4.12883,58.5368,,21.0555,,,-115.3,0.4968177657392933,0.3582968420620447,0.019731503004235706,21.0555,,,30.1675,58.5368,4.12883,,189.509,55.5208,,-100.10708268060927,,,44.28847443841293,39.28878191461859,89.08993166175503,3.1019046621266666,34.44857739778857,,0.019731503004235706,,,6.135694566714755E-4,0.8837682862597608,0.4968177657392933,0.8208515789689776,0.9676589285620713,,,,0.3611268707411809,,,0.9361614294144535,0.9410308258319967,0.09748864090985596,0.4525030743384642,0.5103504455899265
1491694800,1.0,57.4822,37.937,70.5892,,,,3.55817,0.9788833277887296,2.38933,,,,,,,,,,,,,,,,,,,,,,40.6057,57.595,41.6995,,,,,9.4084,,0.1057508056377052,0.0014873461265937002,,,,3.9,8.0,8.0,-101.7,1049.85,,,,29.673000000000002,30.2852,36.04260000000001,70.5892,29.673000000000002,0.0,1049.85,22.8833,20.8768,-118.15,-101.7,30.2852,,,,,,0.9788833277887296,,,,,,,0.02483762171185157,0.02483762171185157,,,,,20.8768,,,-101.7,,,0.02483762171185157,20.8768,,,30.2852,60.7555,3.69583,,188.815,60.095,,-87.21532502011854,,,,,,,33.68977093684886,,0.02483762171185157,,,,,,,0.9788833277887296,,,,1.0743134566515957,,,,,,,0.5820216768510241
1491695400,1.0,58.0365,37.751,40.3152,,,,3.58933,0.9796200645894048,-3.84367,,,,,,,,,,,,,,,,,,,,,,40.3477,57.4937,42.6138,,,,,9.389499999999998,,0.08366918118227953,0.002866730875256219,,,,3.2,6.2,6.2,-97.9,1049.93,,,,29.61375,30.1667,20.905599999999996,40.3152,30.1667,222.034,1049.93,21.9958,20.7772,-116.25,-97.9,30.1667,,,,,,0.9796200645894048,,,,,,,0.02468761973190436,0.02468761973190436,,,,,20.7772,,,-97.9,,,0.02468761973190436,20.7772,,,30.1667,62.2302,3.6455,,189.016,61.6903,,-83.32171629638117,,,,,,,33.42448527211993,,0.02468761973190436,,,,,,,0.9796200645894048,,,,1.378461654394921,,,,,,,0.401798355436959

